"name","url","views"
"sss","https://opendata.socrata.com/dataset/sss/7fp6-9hb9","11"
"old-cust","https://opendata.socrata.com/dataset/old-cust/s2iy-ee2j","11"
"Books I Want","https://opendata.socrata.com/dataset/Books-I-Want/7uu2-6t5c","11"
"12","https://opendata.socrata.com/dataset/12/mys3-s8gz","208"
"Cortometrajes","https://opendata.socrata.com/Fun/Cortometrajes/5gxj-xya3","211"
"Payroll Report - End Date 12/19/2012","https://opendata.socrata.com/Government/Payroll-Report-End-Date-12-19-2012/6gpn-y292","279"
"Cell Phones!!","https://opendata.socrata.com/dataset/Cell-Phones-/3qr5-bi5v","208"
"11concert sample","https://opendata.socrata.com/dataset/11concert-sample/jkk7-mgdf","208"
"bug tracker","https://opendata.socrata.com/dataset/bug-tracker/wv8q-kykm","208"
"public write","https://opendata.socrata.com/dataset/public-write/qhun-ip5k","208"
"ev","https://opendata.socrata.com/dataset/ev/ijcr-gy8j","208"
"foo","https://opendata.socrata.com/dataset/foo/iumj-hdcm","198"
"Payroll Report - End Date 10/10/2012","https://opendata.socrata.com/Government/Payroll-Report-End-Date-10-10-2012/wjir-psv2","256"
"Friens","https://opendata.socrata.com/dataset/Friens/jgkd-r9eh","192"
"805 Barnes Rd, Senneca SC","https://opendata.socrata.com/dataset/805-Barnes-Rd-Senneca-SC/kgkf-tx9v","211"
"NewsTrust - Thu 7/10/08","https://opendata.socrata.com/dataset/NewsTrust-Thu-7-10-08/ks6q-wff8","209"
"Veronica","https://opendata.socrata.com/dataset/Veronica/v3ba-7329","209"
"hotdogsladies","https://opendata.socrata.com/dataset/hotdogsladies/gxj9-sced","209"
"ijustine","https://opendata.socrata.com/dataset/ijustine/rq77-k5ra","209"
"Entertainment Weekly's Hotshot Movie Robots","https://opendata.socrata.com/dataset/Entertainment-Weekly-s-Hotshot-Movie-Robots/ebap-55ai","208"
"copy pl","https://opendata.socrata.com/dataset/copy-pl/697d-ihty","208"
"NBI_2009_NA","https://opendata.socrata.com/Government/NBI_2009_NA/7gwp-h2ck","315"
"All Recipes & Columns","https://opendata.socrata.com/Personal/All-Recipes-Columns/9mws-4hts","286"
"Produtos","https://opendata.socrata.com/Business/Produtos/z6cg-bxn3","215"
"url copies","https://opendata.socrata.com/dataset/url-copies/6k5k-sedp","210"
"No Unknowns In Birds Seen And Struck","https://opendata.socrata.com/Government/No-Unknowns-In-Birds-Seen-And-Struck/23vp-snkx","347"
"test","https://opendata.socrata.com/dataset/test/t9fd-ze8h","210"
"Kleinschrodt","https://opendata.socrata.com/dataset/Kleinschrodt/4ttg-fe3s","212"
"join","https://opendata.socrata.com/dataset/join/ajcx-g32q","210"
"macrumors","https://opendata.socrata.com/dataset/macrumors/rf8m-zmf7","210"
"RonJeremy's Taming Log","https://opendata.socrata.com/Personal/RonJeremy-s-Taming-Log/kw4h-9cjt","59"
"How Do You Use blist?","https://opendata.socrata.com/dataset/How-Do-You-Use-blist-/i86s-yw3e","210"
"Purna Paskibraka Indonesia Sulawesi Tengah","https://opendata.socrata.com/Education/Purna-Paskibraka-Indonesia-Sulawesi-Tengah/hafw-83pu","240"
"U-Schreib","https://opendata.socrata.com/Government/U-Schreib/zjr8-wb78","786"
"Trip to itily","https://opendata.socrata.com/Education/Trip-to-itily/ugxr-a44w","214"
"(missiles)","https://opendata.socrata.com/Government/-missiles-/vi9y-mdnq","228"
"gergelxbox360games","https://opendata.socrata.com/Fun/gergelxbox360games/ddkg-259e","211"
"Employment Numbers for Goods Producing Industry  for September 2011","https://opendata.socrata.com/Government/Employment-Numbers-for-Goods-Producing-Industry-fo/te4x-amjb","211"
"New Jersey Day Care Centers","https://opendata.socrata.com/Education/New-Jersey-Day-Care-Centers/7y9t-5vr4","278"
"1_test","https://opendata.socrata.com/dataset/1_test/bnmq-8q9z","211"
"Solar System Data","https://opendata.socrata.com/Education/Solar-System-Data/tx7y-8xin","283"
"Payroll Report - End Date 8/3/2011","https://opendata.socrata.com/Government/Payroll-Report-End-Date-8-3-2011/25si-vyhg","231"
"My Money Public 20100706 One Start","https://opendata.socrata.com/dataset/My-Money-Public-20100706-One-Start/khzg-hmwk","211"
"Average Att.","https://opendata.socrata.com/dataset/Average-Att-/qcur-vavy","11"
"Home Archives","https://opendata.socrata.com/dataset/Home-Archives/mpei-z9rz","11"
"HerraizSoto/work","https://opendata.socrata.com/dataset/HerraizSoto-work/frse-dcde","11"
"Websites","https://opendata.socrata.com/dataset/Websites/66s4-pk2i","11"
"teste","https://opendata.socrata.com/dataset/teste/kc9r-7fva","11"
"Wine","https://opendata.socrata.com/dataset/Wine/9kyd-4vkw","11"
"this is a test","https://opendata.socrata.com/dataset/this-is-a-test/gcdf-7epf","11"
"fdsa","https://opendata.socrata.com/dataset/fdsa/v6jb-hjkc","11"
"fist","https://opendata.socrata.com/dataset/fist/66e9-pe8u","11"
"test","https://opendata.socrata.com/dataset/test/5ajv-9m2u","11"
"eBooks","https://opendata.socrata.com/dataset/eBooks/mmgr-5pty","11"
"test","https://opendata.socrata.com/dataset/test/iqm3-q2rf","11"
"lente","https://opendata.socrata.com/dataset/lente/nium-86ii","0"
"Test","https://opendata.socrata.com/dataset/Test/vddn-xy76","11"
"Evening Meals Widget","https://opendata.socrata.com/Personal/Evening-Meals-Widget/kqzf-ztwj","12"
"The Web's Best Free Stuff","https://opendata.socrata.com/dataset/The-Web-s-Best-Free-Stuff/37kv-7w88","11"
"alex","https://opendata.socrata.com/dataset/alex/exuh-z6px","11"
"Resident Poulation by age and marital status","https://opendata.socrata.com/Government/Resident-Poulation-by-age-and-marital-status/ufkw-9cki","16"
"aaaa12","https://opendata.socrata.com/dataset/aaaa12/3kxt-fma2","11"
"Proj Tracker","https://opendata.socrata.com/dataset/Proj-Tracker/r4ka-vsda","11"
"prova","https://opendata.socrata.com/dataset/prova/afc7-juc4","11"
"kk","https://opendata.socrata.com/dataset/kk/jvcc-kzsh","11"
"566","https://opendata.socrata.com/dataset/566/p3rb-d4e8","11"
"wobot","https://opendata.socrata.com/dataset/wobot/a5r5-jkug","11"
"Candidates","https://opendata.socrata.com/dataset/Candidates/9png-5acn","11"
"teste1","https://opendata.socrata.com/dataset/teste1/2mgd-n3vz","11"
"Sterling VA Auto Repair","https://opendata.socrata.com/Business/Sterling-VA-Auto-Repair/qz4x-ygam","16"
"Mentor","https://opendata.socrata.com/dataset/Mentor/g73c-ap9j","11"
"My Supplies","https://opendata.socrata.com/dataset/My-Supplies/4468-vkgs","11"
"Sample blist","https://opendata.socrata.com/dataset/Sample-blist/uvjc-b7tc","11"
"Liste de capture de pokémon","https://opendata.socrata.com/Personal/Liste-de-capture-de-pok-mon/u9pr-bfr6","13"
"Bridesmaids Gifts","https://opendata.socrata.com/dataset/Bridesmaids-Gifts/pgiv-zwjz","11"
"Majorcorp","https://opendata.socrata.com/dataset/Majorcorp/c855-keuz","2"
"Marketing Contacts","https://opendata.socrata.com/dataset/Marketing-Contacts/kn28-sbm6","12"
"farming !","https://opendata.socrata.com/dataset/farming-/c397-h5bz","11"
"test1","https://opendata.socrata.com/Fun/test1/zevk-ne4a","11"
"m1","https://opendata.socrata.com/dataset/m1/2c2i-rg35","11"
"questao 4","https://opendata.socrata.com/dataset/questao-4/5ts6-y7hf","12"
"pma projects","https://opendata.socrata.com/dataset/pma-projects/8j6k-dg44","11"
"test1","https://opendata.socrata.com/dataset/test1/qf5q-4dxx","11"
"Break down of growth types","https://opendata.socrata.com/Business/Break-down-of-growth-types/wyi8-7tmv","215"
"zeldman","https://opendata.socrata.com/dataset/zeldman/it86-v32g","205"
"Tennessee Swing Voting","https://opendata.socrata.com/dataset/Tennessee-Swing-Voting/pe7a-8fwr","204"
"products","https://opendata.socrata.com/Business/products/kzgn-x6cp","204"
"Sportboat spreadsheet","https://opendata.socrata.com/dataset/Sportboat-spreadsheet/8afp-ntsu","204"
"Brown","https://opendata.socrata.com/dataset/Brown/256z-pavp","205"
"Mythology","https://opendata.socrata.com/Education/Mythology/vrar-jnai","217"
"Gauss Vacation","https://opendata.socrata.com/dataset/Gauss-Vacation/npzq-fjhc","205"
"Holden","https://opendata.socrata.com/Government/Holden/23ip-vcxd","208"
"bands","https://opendata.socrata.com/dataset/bands/ant4-pvyu","211"
"South Carolina Midlands Employee Salary Database","https://opendata.socrata.com/Government/South-Carolina-Midlands-Employee-Salary-Database/weqv-6vsn","2,043"
"List of Online Data  Backup Sites","https://opendata.socrata.com/Business/List-of-Online-Data-Backup-Sites/yq9t-6yw7","201"
"Payroll Report - End Date 7/18/2012","https://opendata.socrata.com/Government/Payroll-Report-End-Date-7-18-2012/ru8p-gmy7","242"
"Wireless Deals","https://opendata.socrata.com/Fun/Wireless-Deals/5a79-nkiz","211"
"Vendor E Liquid Cost Per ML","https://opendata.socrata.com/dataset/Vendor-E-Liquid-Cost-Per-ML/6gu4-tw6y","110"
"Payroll Report - End Date 11/23/2011","https://opendata.socrata.com/Government/Payroll-Report-End-Date-11-23-2011/3npe-cn28","237"
"Health Directory 2010","https://opendata.socrata.com/Business/Health-Directory-2010/tmcs-tcut","238"
"Vuillemot Orlando/Cruise vacation","https://opendata.socrata.com/Education/Vuillemot-Orlando-Cruise-vacation/bh4q-nmd2","205"
"2005 Uninsured percentage for Utah by county","https://opendata.socrata.com/dataset/2005-Uninsured-percentage-for-Utah-by-county/k4tf-y95v","216"
"Socrata #ocgov tweetset","https://opendata.socrata.com/Fun/Socrata-ocgov-tweetset/p4zg-jtcy","210"
"Hotels-Matt Schneider","https://opendata.socrata.com/dataset/Hotels-Matt-Schneider/b2sb-3itx","210"
"Unit 1 – Vikings: Raiders, Traders and Settlers","https://opendata.socrata.com/Education/Unit-1-Vikings-Raiders-Traders-and-Settlers/qng5-xp4e","219"
"2011 report to congress","https://opendata.socrata.com/Government/2011-report-to-congress/kdcq-bj5q","276"
"davewiner","https://opendata.socrata.com/dataset/davewiner/cnuv-8gs8","206"
"xenijardin","https://opendata.socrata.com/dataset/xenijardin/irs7-ez3s","206"
"robinbloor","https://opendata.socrata.com/dataset/robinbloor/s2rz-83h3","206"
"hh","https://opendata.socrata.com/dataset/hh/5ryn-si53","205"
"leolaporte","https://opendata.socrata.com/dataset/leolaporte/44n2-kged","205"
"active deals","https://opendata.socrata.com/dataset/active-deals/8tu9-6fdx","205"
"Chicago Demolition Permits - August","https://opendata.socrata.com/dataset/Chicago-Demolition-Permits-August/k4wu-5x24","206"
"Websites","https://opendata.socrata.com/Business/Websites/594d-6gkj","229"
"projects","https://opendata.socrata.com/Business/projects/79ub-kp3a","217"
"animals","https://opendata.socrata.com/dataset/animals/wgrr-6qgv","208"
"2009 International Water Conference Proceedings","https://opendata.socrata.com/Education/2009-International-Water-Conference-Proceedings/s35s-gvj4","210"
"Weight Watchers ""J"" Foods","https://opendata.socrata.com/dataset/Weight-Watchers-J-Foods/nss9-eezx","207"
"Recovery Act Pillars (MA)","https://opendata.socrata.com/dataset/Recovery-Act-Pillars-MA-/sk9p-afuk","206"
"Minnesota Federal Recovery Transit Projects","https://opendata.socrata.com/dataset/Minnesota-Federal-Recovery-Transit-Projects/t4f2-qnsn","239"
"Larry Bucshon Combined Campaign Contributions","https://opendata.socrata.com/Government/Larry-Bucshon-Combined-Campaign-Contributions/fqnc-g7rw","199"
"bnb confirm","https://opendata.socrata.com/dataset/bnb-confirm/skek-wwwm","206"
"food","https://opendata.socrata.com/dataset/food/wdux-vk8u","217"
"jkhklads","https://opendata.socrata.com/dataset/jkhklads/uqpk-5ntg","11"
"Just the Facts, Military Aid 2008-2013","https://opendata.socrata.com/dataset/Just-the-Facts-Military-Aid-2008-2013/bkt4-8irr","7"
"charting","https://opendata.socrata.com/dataset/charting/5i65-z49w","12"
"First List","https://opendata.socrata.com/dataset/First-List/5ket-jta6","11"
"Books to Check Out","https://opendata.socrata.com/dataset/Books-to-Check-Out/9m58-p5tx","11"
"Updated View","https://opendata.socrata.com/dataset/Updated-View/jsa8-awf9","12"
"phaaqua Testing Blist","https://opendata.socrata.com/Personal/phaaqua-Testing-Blist/87pa-tiwf","11"
"Jobs Provided by Restaurants in Connecticut","https://opendata.socrata.com/Business/Jobs-Provided-by-Restaurants-in-Connecticut/d6si-ib8k","12"
"Projects","https://opendata.socrata.com/dataset/Projects/dxbu-izud","11"
"proba","https://opendata.socrata.com/Personal/proba/v63d-sw6m","11"
"citizenship x x x","https://opendata.socrata.com/dataset/citizenship-x-x-x/fm7b-tdnp","11"
"Money Spent by Top 20 Food Lobbies in 2011","https://opendata.socrata.com/dataset/Money-Spent-by-Top-20-Food-Lobbies-in-2011/m3ia-k9ca","12"
"Learning Support Centres","https://opendata.socrata.com/Education/Learning-Support-Centres/ukux-tq54","12"
"City of Toronto Business Licences","https://opendata.socrata.com/City-Services/City-of-Toronto-Business-Licences/9ndn-dafy","567"
"MAC Lip Stuff","https://opendata.socrata.com/Personal/MAC-Lip-Stuff/qwb2-zmjx","13"
"unpublished","https://opendata.socrata.com/dataset/unpublished/zda3-mk6r","11"
"test","https://opendata.socrata.com/dataset/test/smzs-vsrk","12"
"My Projects","https://opendata.socrata.com/Personal/My-Projects/8t5x-2c9z","11"
"nascar","https://opendata.socrata.com/dataset/nascar/idnc-a7dr","18"
"Teste Meus porjectos","https://opendata.socrata.com/dataset/Teste-Meus-porjectos/4pbn-ccvn","11"
"Farming","https://opendata.socrata.com/dataset/Farming/m5yn-jt2p","12"
"1","https://opendata.socrata.com/Education/1/4spm-ufjw","12"
"guidebook","https://opendata.socrata.com/Education/guidebook/hzpe-rdfi","16"
"TURNOUTS SPRING 09","https://opendata.socrata.com/Education/TURNOUTS-SPRING-09/8ucm-6uyn","12"
"farming-year 7","https://opendata.socrata.com/dataset/farming-year-7/c8z3-qqs3","12"
"To Do","https://opendata.socrata.com/Personal/To-Do/imad-jkam","12"
"farm","https://opendata.socrata.com/Fun/farm/5y2s-q9xc","12"
"NAEP PARTICIPATION","https://opendata.socrata.com/Education/NAEP-PARTICIPATION/bw6i-9x7v","19"
"tester","https://opendata.socrata.com/dataset/tester/i2n8-vic6","11"
"Tbl","https://opendata.socrata.com/dataset/Tbl/k5tc-efu6","11"
"Managers","https://opendata.socrata.com/Business/Managers/qfqp-qfn9","12"
"Sweden - Broad Age Groups over time","https://opendata.socrata.com/dataset/Sweden-Broad-Age-Groups-over-time/u8fa-wrdd","14"
"% of Total Grants in 2012 by Vendor","https://opendata.socrata.com/Government/-of-Total-Grants-in-2012-by-Vendor/ngsb-p4hc","54"
"Kitchen design and construction","https://opendata.socrata.com/Personal/Kitchen-design-and-construction/n76e-5ure","12"
"jjj","https://opendata.socrata.com/dataset/jjj/54q2-4562","12"
"mmmmmmm","https://opendata.socrata.com/dataset/mmmmmmm/bfq9-hfc6","11"
"CA.xls","https://opendata.socrata.com/dataset/CA-xls/3n5n-c5hi","11"
"Email accounts","https://opendata.socrata.com/Personal/Email-accounts/racv-7r6w","12"
"test","https://opendata.socrata.com/dataset/test/eq8z-zk8a","12"
"Top 10 Lowest High School Drop Out Rate By Percentage In Maryland, Virginia and D.C.","https://opendata.socrata.com/dataset/Top-10-Lowest-High-School-Drop-Out-Rate-By-Percent/uev8-mkju","12"
"GC08 Jon to pack","https://opendata.socrata.com/dataset/GC08-Jon-to-pack/wpm3-sik9","202"
"Presentation Tools Web 2.0","https://opendata.socrata.com/Education/Presentation-Tools-Web-2-0/bsre-ssrc","202"
"Widget","https://opendata.socrata.com/dataset/Widget/cwjy-yhkj","202"
"Summer Schools","https://opendata.socrata.com/Education/Summer-Schools/egkh-6eiv","213"
"Grade 2","https://opendata.socrata.com/Education/Grade-2/nks3-4mpz","218"
"my top movies","https://opendata.socrata.com/dataset/my-top-movies/kef3-kr98","201"
"Campaign finance filings for Ventura County 2003-2010","https://opendata.socrata.com/Government/Campaign-finance-filings-for-Ventura-County-2003-2/878f-z4by","426"
"Subtasks","https://opendata.socrata.com/dataset/Subtasks/4zpy-i9ur","201"
"COMPETE Coallition Members","https://opendata.socrata.com/Business/COMPETE-Coallition-Members/vvs2-rv99","286"
"HS - LA Tech Integration","https://opendata.socrata.com/Education/HS-LA-Tech-Integration/5fca-6ie5","203"
"Global Geeks: International Organizations in DC","https://opendata.socrata.com/Fun/Global-Geeks-International-Organizations-in-DC/8a3k-34w2","65"
"Movies-Compton","https://opendata.socrata.com/dataset/Movies-Compton/p46r-w222","202"
"State Values","https://opendata.socrata.com/dataset/State-Values/fn2h-rn2t","192"
"Contribuyentes Afectos al Impuesto Predial, Vehicular y Arbitrios","https://opendata.socrata.com/Government/Contribuyentes-Afectos-al-Impuesto-Predial-Vehicul/bmdb-v4dm","1,890"
"Socrata #gov20 tweetset","https://opendata.socrata.com/dataset/Socrata-gov20-tweetset/85fe-hyiu","202"
"OSV Bold Sample Map (Google)","https://opendata.socrata.com/dataset/OSV-Bold-Sample-Map-Google-/g56u-tb5j","191"
"1concert sample","https://opendata.socrata.com/dataset/1concert-sample/6tsj-ypfm","202"
"US Dance Companies","https://opendata.socrata.com/dataset/US-Dance-Companies/jhvb-eb56","202"
"FAMILIY CLOTHING SIZES","https://opendata.socrata.com/dataset/FAMILIY-CLOTHING-SIZES/rq7q-8xt4","202"
"Birthday Guide","https://opendata.socrata.com/dataset/Birthday-Guide/74df-67nw","202"
"warner","https://opendata.socrata.com/dataset/warner/hk6q-hvv4","204"
"Cottrill Dublin, Ireland","https://opendata.socrata.com/dataset/Cottrill-Dublin-Ireland/mgct-qcuk","203"
"Hawkins","https://opendata.socrata.com/dataset/Hawkins/q63i-pfw6","203"
"Dems Opposed By NRCC Oct1a-2","https://opendata.socrata.com/dataset/Dems-Opposed-By-NRCC-Oct1a-2/4nxa-xn86","219"
"photomatt","https://opendata.socrata.com/dataset/photomatt/8u6y-8ujq","203"
"111 import","https://opendata.socrata.com/dataset/111-import/8952-4e8v","183"
"gruber","https://opendata.socrata.com/dataset/gruber/qyw9-5mw9","203"
"cyc","https://opendata.socrata.com/dataset/cyc/4v4e-xv6q","202"
"BNB","https://opendata.socrata.com/dataset/BNB/q3uk-tdb2","202"
"Owens Corning Approved Worksite List","https://opendata.socrata.com/dataset/Owens-Corning-Approved-Worksite-List/g78x-3eh7","405"
"2","https://opendata.socrata.com/dataset/2/w3ck-gvnk","216"
"cuteboys-Bale","https://opendata.socrata.com/dataset/cuteboys-Bale/kkn7-jg2i","205"
"test","https://opendata.socrata.com/dataset/test/5237-k4as","204"
"Pie Chart","https://opendata.socrata.com/dataset/Pie-Chart/b6xw-zyyu","214"
"johnedwards","https://opendata.socrata.com/dataset/johnedwards/b9tk-52ew","204"
"woot","https://opendata.socrata.com/dataset/woot/87gu-v6zc","203"
"Programação tecnicos","https://opendata.socrata.com/Personal/Programa-o-tecnicos/z7w2-nbc2","203"
"Dietrich","https://opendata.socrata.com/dataset/Dietrich/n2z8-i3wu","203"
"Recovery Act Pillars (DC)","https://opendata.socrata.com/dataset/Recovery-Act-Pillars-DC-/izfh-764n","203"
"Massachusetts City and Town Directory","https://opendata.socrata.com/dataset/Massachusetts-City-and-Town-Directory/8si7-a2tq","226"
"Q2","https://opendata.socrata.com/dataset/Q2/kjwi-zyz4","13"
"Prototype Barchart","https://opendata.socrata.com/dataset/Prototype-Barchart/qysd-zhhr","12"
"EDG Inventory by Office","https://opendata.socrata.com/dataset/EDG-Inventory-by-Office/atbw-izz3","12"
"Top 10 Black or African American Counties in Maryland and how they voted on the gay marriage act","https://opendata.socrata.com/dataset/Top-10-Black-or-African-American-Counties-in-Maryl/qpfg-aixb","21"
"Test Assessment","https://opendata.socrata.com/dataset/Test-Assessment/mwt7-syxm","12"
"ttestt","https://opendata.socrata.com/dataset/ttestt/t7f9-dnrb","11"
"maxmoggio","https://opendata.socrata.com/Personal/maxmoggio/rvue-i5rd","11"
"test","https://opendata.socrata.com/dataset/test/uzyf-zyyy","12"
"tebit_public","https://opendata.socrata.com/Personal/tebit_public/ifkh-wnv9","12"
"nana","https://opendata.socrata.com/dataset/nana/gpqi-wxp4","11"
"Design","https://opendata.socrata.com/dataset/Design/vvw8-85yf","11"
"Booksearch","https://opendata.socrata.com/dataset/Booksearch/h8gc-5448","11"
"MyFirstDataSet","https://opendata.socrata.com/Fun/MyFirstDataSet/e9c4-2834","12"
"bla bla bla","https://opendata.socrata.com/dataset/bla-bla-bla/drnh-mgc5","12"
"farming","https://opendata.socrata.com/dataset/farming/skca-xt8t","12"
"Promedio de multas por lugar","https://opendata.socrata.com/dataset/Promedio-de-multas-por-lugar/utq7-haha","15"
"Pr All","https://opendata.socrata.com/dataset/Pr-All/h853-eucd","11"
"test","https://opendata.socrata.com/Personal/test/fihk-v3wz","11"
"farm","https://opendata.socrata.com/Fun/farm/c2cv-8rz2","11"
"teste","https://opendata.socrata.com/dataset/teste/ugxa-8q4t","12"
"CompUSA Promo","https://opendata.socrata.com/Personal/CompUSA-Promo/4tnf-ytrf","12"
"qqq","https://opendata.socrata.com/dataset/qqq/48t3-bchs","11"
"simple task list","https://opendata.socrata.com/dataset/simple-task-list/vfwb-57gn","12"
"primay school","https://opendata.socrata.com/dataset/primay-school/9gbv-qd4s","11"
"my  friends","https://opendata.socrata.com/dataset/my-friends/5qkx-sa6j","12"
"pcworld web-site fav's","https://opendata.socrata.com/Personal/pcworld-web-site-fav-s/p5u4-6jyf","12"
"basososo","https://opendata.socrata.com/dataset/basososo/nqi9-zpe8","12"
"NYC Parks Manhattan","https://opendata.socrata.com/dataset/NYC-Parks-Manhattan/6na2-cwej","12"
"Top 10 Pet Peeves","https://opendata.socrata.com/Fun/Top-10-Pet-Peeves/my7h-pai6","12"
"Volunteer Calendar","https://opendata.socrata.com/Personal/Volunteer-Calendar/hsy2-vfsw","11"
"teste","https://opendata.socrata.com/dataset/teste/qydm-39qc","12"
"f1","https://opendata.socrata.com/Personal/f1/axuk-sdtu","12"
"pour tous","https://opendata.socrata.com/Personal/pour-tous/xym4-4czt","12"
"test","https://opendata.socrata.com/dataset/test/afc6-wp5w","11"
"videographers","https://opendata.socrata.com/Business/videographers/tuiw-ph65","12"
"Número total de horas dedicado a cada projeto e também um total de horas trabalhadas","https://opendata.socrata.com/Education/N-mero-total-de-horas-dedicado-a-cada-projeto-e-ta/dyat-mvjr","13"
"Caddo Language - temporary replacement - 20131216","https://opendata.socrata.com/Education/Caddo-Language-temporary-replacement-20131216/6jmd-sa3e","14"
"smc here it is","https://opendata.socrata.com/dataset/smc-here-it-is/ipg3-92r7","11"
"stars","https://opendata.socrata.com/Fun/stars/6rmn-87rj","12"
"indu visa","https://opendata.socrata.com/Personal/indu-visa/ryfi-vz7r","14"
"Stoddard","https://opendata.socrata.com/dataset/Stoddard/r9hk-hq5t","200"
"Payroll Report - End Date 6/06/2012","https://opendata.socrata.com/Government/Payroll-Report-End-Date-6-06-2012/b4f5-txpj","212"
"music","https://opendata.socrata.com/dataset/music/2t4e-n25m","201"
"govt","https://opendata.socrata.com/Government/govt/wrf2-sdrt","204"
"Payroll Report - End Date 05/08/2013","https://opendata.socrata.com/Government/Payroll-Report-End-Date-05-08-2013/3bzq-tj78","277"
"dooce","https://opendata.socrata.com/dataset/dooce/2592-dkge","198"
"Contact List","https://opendata.socrata.com/Business/Contact-List/a32q-4f75","198"
"Unit 9 – Vikings: Raiders, Traders and Settlers","https://opendata.socrata.com/Education/Unit-9-Vikings-Raiders-Traders-and-Settlers/rn6z-xqj5","210"
"cateta","https://opendata.socrata.com/dataset/cateta/45ft-pfis","581"
"BAP","https://opendata.socrata.com/Government/BAP/7caf-be3y","363"
"Public Art Map (ESRI)","https://opendata.socrata.com/dataset/Public-Art-Map-ESRI-/4dxj-9g96","195"
"essai","https://opendata.socrata.com/Government/essai/frgu-jbak","251"
"TO DO LIST-wedding","https://opendata.socrata.com/dataset/TO-DO-LIST-wedding/vkcg-em77","200"
"Career Earnings","https://opendata.socrata.com/dataset/Career-Earnings/3tav-t67g","200"
"jeffpulver","https://opendata.socrata.com/dataset/jeffpulver/ph2z-2pb9","200"
"Jmcoon","https://opendata.socrata.com/dataset/Jmcoon/ebcy-itpj","200"
"leahculver","https://opendata.socrata.com/dataset/leahculver/n6e2-3n9x","199"
"makeup (copy)","https://opendata.socrata.com/Business/makeup-copy-/nd79-s6z7","199"
"SCAP","https://opendata.socrata.com/Education/SCAP/x332-7kdc","200"
"foolense","https://opendata.socrata.com/dataset/foolense/j5b2-y7v7","199"
"colwell chicago vacation","https://opendata.socrata.com/dataset/colwell-chicago-vacation/78xt-q9kc","200"
"Unit 8 – Vikings: Raiders, Traders and Settlers","https://opendata.socrata.com/Education/Unit-8-Vikings-Raiders-Traders-and-Settlers/a5bw-p45s","212"
"By County","https://opendata.socrata.com/dataset/By-County/uzh8-99g6","201"
"Warfare","https://opendata.socrata.com/Education/Warfare/ff5t-64q7","213"
"Art","https://opendata.socrata.com/Education/Art/kzxe-m9c6","212"
"Proyectos de Inversion - III Trimestre 2011","https://opendata.socrata.com/Government/Proyectos-de-Inversion-III-Trimestre-2011/523j-sxfd","247"
"Unit 7 – Vikings: Raiders, Traders and Settlers","https://opendata.socrata.com/Education/Unit-7-Vikings-Raiders-Traders-and-Settlers/a5gz-aa7s","212"
"TV Prod List Test","https://opendata.socrata.com/Government/TV-Prod-List-Test/2k66-i8hz","148"
"ma names test 3","https://opendata.socrata.com/Business/ma-names-test-3/kjfu-nn6h","209"
"Recorder of Deeds Fee Charges","https://opendata.socrata.com/Government/Recorder-of-Deeds-Fee-Charges/2dnp-p6eb","203"
"AFWEZIGHEID Widget Widget","https://opendata.socrata.com/Business/AFWEZIGHEID-Widget-Widget/c54s-m7sf","228"
"Porter Hayden Approved Worksite List","https://opendata.socrata.com/dataset/Porter-Hayden-Approved-Worksite-List/y5ry-juqf","239"
"Baxley: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Baxley-Drinking-Water-RadNet-Laboratory-Analysis/d53q-3f9t","242"
"South Asia's per capita health expenditure","https://opendata.socrata.com/dataset/South-Asia-s-per-capita-health-expenditure/9igm-h5uv","107"
"Weight Watchers ""I"" Foods","https://opendata.socrata.com/dataset/Weight-Watchers-I-Foods/whw5-uzu4","201"
"Holiday Wishlists By Retailer","https://opendata.socrata.com/dataset/Holiday-Wishlists-By-Retailer/2ep3-ykmf","200"
"My trip to Hawaii","https://opendata.socrata.com/dataset/My-trip-to-Hawaii/nizj-tc9h","201"
"Weight Watchers ""Z"" Foods","https://opendata.socrata.com/dataset/Weight-Watchers-Z-Foods/grbh-jsnb","200"
"Cell phones","https://opendata.socrata.com/dataset/Cell-phones/jkj6-wmu2","200"
"top 10 movies","https://opendata.socrata.com/dataset/top-10-movies/qdmr-w96a","191"
"Deji's Party","https://opendata.socrata.com/Personal/Deji-s-Party/c8r9-n27b","11"
"dsds","https://opendata.socrata.com/dataset/dsds/beqd-zqde","11"
"Checkbox","https://opendata.socrata.com/dataset/Checkbox/8re8-2k55","26"
"Barbelbase 2009 Widget","https://opendata.socrata.com/Personal/Barbelbase-2009-Widget/bskf-y9kc","12"
"vangsten 09","https://opendata.socrata.com/Personal/vangsten-09/679a-r9eu","12"
"PTA-blist-blank","https://opendata.socrata.com/dataset/PTA-blist-blank/iiy5-43pm","11"
"hhhhhhhhhhhh","https://opendata.socrata.com/dataset/hhhhhhhhhhhh/rqsr-vvip","12"
"Cyber citerzenship","https://opendata.socrata.com/dataset/Cyber-citerzenship/cw3q-2b2z","11"
"dan_new","https://opendata.socrata.com/dataset/dan_new/fj6b-nmsm","12"
"vIDEO tRIAGE","https://opendata.socrata.com/dataset/vIDEO-tRIAGE/7cnj-fitm","12"
"NAEP ACHIEVEMENT DISAGG","https://opendata.socrata.com/Education/NAEP-ACHIEVEMENT-DISAGG/5vfi-7ysb","16"
